HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-F.0	87	SYSTEM	1407	0.882102162107114	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-A.0	88	SYSTEM	678	-0.781927572107401	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-Y.0	89	SYSTEM	1558	-2.44595730632192	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	Li-Muze.5736	90	SYSTEM	3664	0.815540972738533	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-F.0	91	SYSTEM	1061	-0.848488761475981	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-F.0	92	REPEAT	3713	0.748979783369953	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	uedin.5652	93	SYSTEM	2070	0.882102162107114	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-B.0	94	SYSTEM	1664	-2.44595730632192	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	Unisound.5712	95	BAD_REF	15	-0.848488761475981	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	Unisound.5712	96	SYSTEM	3393	-0.71536638273882	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	Unisound.5668	96	SYSTEM	3393	-0.71536638273882	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-F.0	97	SYSTEM	2450	-0.71536638273882	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	online-F.0	98	SYSTEM	621	0.748979783369953	256
3MNJFORX8B4USEWBOQGFDBZ0C4R5F9	N1644	zh	en	ad	502	UMD.5681	99	REF	2648	0.815540972738533	256
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	0	SYSTEM	1236	0.444198221976207	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	1	SYSTEM	387	-0.339105034998736	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	2	SYSTEM	2184	-1.01050782669154	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	3	SYSTEM	2915	0.481498377070252	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	4	SYSTEM	1606	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	5	REF	2825	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	6	SYSTEM	420	0.92910023819879	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	7	REPEAT	43	-0.376405190092781	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	8	SYSTEM	2196	-0.973207671597499	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	9	BAD_REF	1585	0.0338965159417132	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-Y.0	10	SYSTEM	3669	0.145796981223848	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	11	BAD_REF	2907	0.183097136317893	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	12	SYSTEM	3716	-0.339105034998736	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	13	REPEAT	2366	-1.98031185913671	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	14	SYSTEM	3226	0.294997601600027	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	15	REF	298	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	16	SYSTEM	2033	0.92910023819879	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	17	SYSTEM	93	0.145796981223848	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	18	SYSTEM	2277	0.108496826129803	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	19	SYSTEM	481	-0.0407037942463766	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	20	REPEAT	1977	-0.376405190092781	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	21	BAD_REF	382	-0.189904414622556	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	22	SYSTEM	3238	0.742599462728566	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	23	SYSTEM	2352	0.779899617822611	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	24	SYSTEM	315	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	25	SYSTEM	969	-0.45100550028087	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	26	REF	3892	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	27	SYSTEM	1609	0.406898066882162	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	27	SYSTEM	1609	0.406898066882162	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	28	SYSTEM	1398	-0.00340363915233168	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	29	SYSTEM	2906	0.145796981223848	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	30	REF	531	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	31	SYSTEM	3931	-0.67480643084514	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	31	SYSTEM	3931	-0.67480643084514	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	32	SYSTEM	3379	0.630698997446431	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	33	SYSTEM	555	0.0711966710357581	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-Y.0	34	REPEAT	3892	-2.12951247951289	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	35	SYSTEM	3920	-0.0780039493404214	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	36	SYSTEM	3160	1.00370054838688	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	37	SYSTEM	1755	0.593398842352386	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	38	SYSTEM	2244	0.966400393292835	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	38	SYSTEM	2244	0.966400393292835	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	39	BAD_REF	800	-0.227204569716601	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	40	SYSTEM	1240	-0.00340363915233168	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	41	REPEAT	1546	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	42	REF	2155	1.33940194423328	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	43	SYSTEM	2099	-0.301804879904691	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5712	43	SYSTEM	2099	-0.301804879904691	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5668	43	SYSTEM	2099	-0.301804879904691	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	43	SYSTEM	2099	-0.301804879904691	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	44	SYSTEM	3573	0.667999152540476	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	45	SYSTEM	3123	-0.67480643084514	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5712	46	SYSTEM	2891	0.108496826129803	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5668	46	SYSTEM	2891	0.108496826129803	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	47	SYSTEM	312	-0.115304104434466	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	48	BAD_REF	3271	0.481498377070252	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	49	SYSTEM	2040	-0.0407037942463766	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	50	REPEAT	2184	-0.115304104434466	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-Y.0	51	SYSTEM	3233	0.145796981223848	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	52	BAD_REF	1236	-2.16681263460693	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	53	SYSTEM	615	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	53	SYSTEM	615	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	54	SYSTEM	2825	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	55	REF	2915	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	56	SYSTEM	43	0.0338965159417132	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	57	SYSTEM	1585	0.444198221976207	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5712	58	SYSTEM	880	0.966400393292835	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5668	58	SYSTEM	880	0.966400393292835	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	59	SYSTEM	2822	0.406898066882162	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	60	REF	3716	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	61	BAD_REF	2033	-2.31601325498311	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-Y.0	62	SYSTEM	3369	0.108496826129803	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	63	SYSTEM	2366	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	64	SYSTEM	298	0.92910023819879	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	65	SYSTEM	1781	0.0338965159417132	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	66	SYSTEM	2907	0.556098687258342	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	67	REPEAT	481	-0.115304104434466	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	68	SYSTEM	1041	-0.115304104434466	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	69	SYSTEM	1752	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	70	SYSTEM	830	0.257697446505983	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	71	SYSTEM	382	-0.52560581046896	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	72	BAD_REF	315	-1.04780798178559	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	73	SYSTEM	3892	-0.339105034998736	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	74	REF	1609	1.33940194423328	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	74	REF	1609	1.33940194423328	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	75	SYSTEM	1977	1.00370054838688	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	76	REPEAT	969	0.0338965159417132	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	77	SYSTEM	3755	0.742599462728566	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	78	SYSTEM	735	-0.115304104434466	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	79	SYSTEM	2118	-0.00340363915233168	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-Y.0	80	SYSTEM	3892	-1.19700860216177	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	81	REPEAT	1755	0.257697446505983	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	82	SYSTEM	3745	0.630698997446431	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	83	SYSTEM	531	0.220397291411938	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-G.0	84	SYSTEM	3286	0.481498377070252	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UCAM.5586	85	SYSTEM	3430	1.00370054838688	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	uedin.5652	85	SYSTEM	3430	1.00370054838688	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	86	SYSTEM	1667	-1.42080953272604	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	UMD.5681	87	BAD_REF	3379	-1.42080953272604	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	88	REF	3160	1.30210178913924	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	89	SYSTEM	800	0.742599462728566	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	90	REF	312	1.33940194423328	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	91	SYSTEM	1546	1.07830085857497	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-F.0	92	BAD_REF	3123	-1.86841139385458	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	93	SYSTEM	2155	0.406898066882162	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-B.0	94	SYSTEM	3271	0.294997601600027	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	95	SYSTEM	3179	0.854499928010701	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Li-Muze.5736	96	REPEAT	2099	0.332297756694072	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5712	96	REPEAT	2099	0.332297756694072	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Unisound.5668	96	REPEAT	2099	0.332297756694072	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NiuTrans.5740	96	REPEAT	2099	0.332297756694072	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	NICT.5539	97	SYSTEM	2533	-1.12240829197368	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	Tencent-ensemble-system.5742	98	SYSTEM	121	-2.27871309988907	1193
36AZSFEYZ40LDRZAPFCWYJ2EAU0VBN	N0190	zh	en	ad	103	online-A.0	99	SYSTEM	3339	0.667999152540476	1193
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	0	SYSTEM	3000	-1.24089256242704	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	1	REPEAT	3914	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-Y.0	2	SYSTEM	880	-1.91179035785688	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	3	SYSTEM	429	-1.61659532786775	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5712	4	REF	3285	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5668	4	REF	3285	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-B.0	5	BAD_REF	1358	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Li-Muze.5736	6	SYSTEM	3854	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	7	SYSTEM	230	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	8	SYSTEM	3147	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-F.0	9	SYSTEM	3023	-1.48241576878178	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-F.0	10	SYSTEM	237	-1.48241576878178	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UMD.5681	11	SYSTEM	1610	-0.596830678814389	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	uedin.5652	11	SYSTEM	1610	-0.596830678814389	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-A.0	12	SYSTEM	251	-0.865189796986327	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	13	SYSTEM	2207	-1.64343123968495	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UCAM.5586	14	SYSTEM	2446	-0.596830678814389	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UCAM.5586	15	SYSTEM	395	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-F.0	16	SYSTEM	718	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-B.0	17	REPEAT	1642	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-A.0	18	BAD_REF	978	0.39609805842178	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Tencent-ensemble-system.5742	18	BAD_REF	978	0.39609805842178	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-B.0	19	REF	989	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	20	REF	2711	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-A.0	21	SYSTEM	3662	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5668	22	REPEAT	1726	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UMD.5681	23	SYSTEM	1165	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	24	SYSTEM	1874	0.637621264776524	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-Y.0	25	BAD_REF	3328	-1.69710306331933	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Li-Muze.5736	26	SYSTEM	1148	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-Y.0	27	SYSTEM	2150	-0.596830678814389	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UMD.5681	28	SYSTEM	1748	0.664457176593718	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	29	SYSTEM	3872	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	30	SYSTEM	556	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-A.0	31	SYSTEM	1907	-0.543158855180002	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	uedin.5652	32	REF	2703	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Tencent-ensemble-system.5742	33	BAD_REF	1855	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	34	SYSTEM	1216	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UMD.5681	35	SYSTEM	3067	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5668	36	REPEAT	1678	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Li-Muze.5736	37	SYSTEM	1534	0.100903028432649	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	38	SYSTEM	3553	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	uedin.5652	39	SYSTEM	2827	-0.569994766997196	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5712	40	SYSTEM	305	-1.93862626967408	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-A.0	41	SYSTEM	2818	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	42	SYSTEM	2006	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UCAM.5586	43	SYSTEM	3553	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5668	44	BAD_REF	826	-1.34823620969581	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-Y.0	45	SYSTEM	1698	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Li-Muze.5736	46	SYSTEM	3876	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	UCAM.5586	47	REPEAT	2420	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	48	SYSTEM	3816	-1.24089256242704	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	49	REF	2996	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-Y.0	50	REF	880	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NiuTrans.5740	51	SYSTEM	1773	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	NICT.5539	52	BAD_REF	429	0.744964912045299	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	53	REPEAT	3000	-0.489487031545614	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	online-G.0	54	SYSTEM	500	-0.489487031545614	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5712	55	SYSTEM	3285	-0.972533444255102	1741
336OE47KI2KD1UXLK68SLXFZKVIVW3	N1732	zh	en	ad	504	Unisound.5668	55	SYSTEM	3285	-0.972533444255102	1741
